ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,640.0,1.0,346.0,5.0,0.0,24,0.0,0.0,0.0,0,0,3.628942988,0.002551939,0.0679699,0.066424755
168430081,168430210,677,1,0,0.0,0.0,0.0,128,6,130816.0,347.0,640.0,637.0,5.0,0.0,24,0.003178769,0.0,0.0,1,0,3.632121757,0.003178769,0.071148669,0.003178769
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1277.0,347.0,0.0,5.0,0.0,16,4.6183e-05,0.0,0.0,0,0,3.63216794,4.6183e-05,0.071194852,4.6183e-05
168430081,168430210,677,1,0,0.0,0.0,0.0,128,6,130816.0,347.0,635.0,637.0,4.0,0.0,24,0.007684288,0.0,0.0,1,0,3.634075337,0.001907397,0.073600158,0.007684288
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1272.0,347.0,0.0,4.0,0.0,16,2.9157e-05,0.0,0.0,0,0,3.634104494,2.9157e-05,0.073629315,2.9157e-05
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130816.0,347.0,639.0,0.0,3.0,0.0,16,0.010832591,0.0,0.0,0,0,3.635846006,0.001741512,0.076449168,0.010832591
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1832.0,607.0,0.0,2.0,0.0,16,0.042813759,0.0,0.0,0,0,3.636673049,0.000827043,0.699226078,0.042813759
168430081,168430210,677,1,0,0.0,0.0,0.0,128,6,130816.0,347.0,639.0,637.0,3.0,0.0,24,0.0,0.0,0.0,1,0,3.638841307,0.002168258,0.079444469,0.002995301
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1276.0,347.0,0.0,3.0,0.0,16,2.6879e-05,0.0,0.0,0,0,3.638868186,2.6879e-05,0.079471348,2.6879e-05
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,641.0,1.0,346.0,6.0,0.0,24,0.0,0.0,0.0,0,0,3.65407175,0.015203564,0.092276494,0.091391853
168430081,168430210,678,1,0,0.0,0.0,0.0,128,6,130816.0,347.0,641.0,638.0,6.0,0.0,24,0.006712992,0.0,0.0,1,0,3.660784742,0.006712992,0.098989486,0.006712992
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1279.0,347.0,0.0,6.0,0.0,16,7.7473e-05,0.0,0.0,0,0,3.660862215,7.7473e-05,0.099066959,7.7473e-05
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1816.0,637.0,346.0,1.0,0.0,24,0.0,0.0,0.0,0,0,3.694657348,0.033795133,0.757575196,0.072170187
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1832.0,607.0,346.0,2.0,0.0,24,0.0,0.0,0.0,0,0,3.696154383,0.001497035,0.758707412,0.059481334
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,983.0,1816.0,0.0,1.0,0.0,16,0.011020702,0.0,0.0,0,0,3.70567805,0.009523667,0.768595898,0.011020702
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,953.0,1832.0,0.0,2.0,0.0,16,0.010629577,0.0,0.0,0,0,3.70678396,0.00110591,0.769336989,0.010629577
168430210,168430081,387,1,0,0.0,0.0,0.0,64,6,64128.0,1277.0,347.0,347.0,5.0,0.0,24,0.0,0.0,0.0,0,0,3.718495851,0.011711891,0.157522763,0.086327911
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1272.0,347.0,346.0,4.0,0.0,24,0.0,0.0,0.0,0,0,3.720053431,0.00155758,0.159578252,0.085948937
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1276.0,347.0,346.0,3.0,0.0,24,0.0,0.0,0.0,0,0,3.722811218,0.002757787,0.16341438,0.083943032
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,693.0,1272.0,0.0,4.0,0.0,16,0.010578072,0.0,0.0,0,0,3.730631503,0.007820285,0.170156324,0.010578072
168430210,168430081,386,1,0,0.0,0.0,0.0,64,6,64128.0,1279.0,347.0,346.0,6.0,0.0,24,0.0,0.0,0.0,0,0,3.732429263,0.00179776,0.170634007,0.071567048
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,693.0,1276.0,0.0,3.0,0.0,16,0.010629896,0.0,0.0,0,0,3.733441114,0.001011851,0.174044276,0.010629896
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,694.0,1277.0,0.0,5.0,0.0,16,0.01769311,0.0,0.0,0,0,3.736188961,0.002747847,0.175215873,0.01769311
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130560.0,693.0,1279.0,0.0,6.0,0.0,16,0.010994449,0.0,0.0,0,0,3.743423712,0.007234751,0.181628456,0.010994449
168430081,168430210,580,1,0,0.0,0.0,0.0,128,6,130560.0,693.0,1279.0,540.0,6.0,0.0,24,0.0,0.0,0.0,1,0,4.451109465,0.707685753,0.889314209,0.707685753
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1819.0,693.0,0.0,6.0,0.0,16,0.000164057,0.0,0.0,0,0,4.451273522,0.000164057,0.889478266,0.000164057
168430081,168430210,538,1,0,0.0,0.0,0.0,128,6,130560.0,693.0,1276.0,498.0,3.0,0.0,24,0.0,0.0,0.0,1,0,4.457733577,0.006460055,0.898336739,0.724292463
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1774.0,693.0,0.0,3.0,0.0,16,6.409e-05,0.0,0.0,0,0,4.457797667,6.409e-05,0.898400829,6.409e-05
168430210,168430081,297,1,0,0.0,0.0,0.0,64,6,64128.0,1819.0,693.0,257.0,6.0,0.0,24,0.0,0.0,0.0,0,0,4.524838343,0.067040676,0.963043087,0.073564821
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,950.0,1819.0,0.0,6.0,0.0,16,0.010719128,0.0,0.0,0,0,4.535557471,0.010719128,0.973762215,0.010719128
168430210,168430081,408,1,0,0.0,0.0,0.0,64,6,64128.0,1774.0,693.0,368.0,3.0,0.0,24,0.0,0.0,0.0,0,0,5.068582245,0.533024774,1.509185407,0.610784578
168430081,168430210,589,1,0,0.0,0.0,0.0,128,6,130304.0,1061.0,1774.0,549.0,3.0,0.0,24,0.003931186,0.0,0.0,1,0,5.072513431,0.003931186,1.513116593,0.003931186
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2323.0,1061.0,0.0,3.0,0.0,16,7.4363e-05,0.0,0.0,0,0,5.072587794,7.4363e-05,1.513190956,7.4363e-05
168430210,168430081,298,1,0,0.0,0.0,0.0,64,6,64128.0,2323.0,1061.0,258.0,3.0,0.0,24,0.0,0.0,0.0,0,0,5.161008336,0.088420542,1.601611498,0.088420542
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130048.0,1319.0,2323.0,0.0,3.0,0.0,16,0.010913095,0.0,0.0,0,0,5.171921431,0.010913095,1.612524593,0.010913095
168430081,168430210,603,1,0,0.0,0.0,0.0,128,6,130048.0,1319.0,2323.0,563.0,3.0,0.0,24,0.0,0.0,0.0,1,0,7.222276655,2.050355224,3.662879817,2.050355224
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,2886.0,1319.0,0.0,3.0,0.0,16,8.7686e-05,0.0,0.0,0,0,7.222364341,8.7686e-05,3.662967503,8.7686e-05
168430210,168430081,300,1,0,0.0,0.0,0.0,64,6,64128.0,2886.0,1319.0,260.0,3.0,0.0,24,0.0,0.0,0.0,0,0,7.237249615,0.014885274,3.677852777,0.014885274
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,131328.0,1579.0,2886.0,0.0,3.0,0.0,16,0.010555947,0.0,0.0,0,0,7.247805562,0.010555947,3.688408724,0.010555947
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1816.0,983.0,0.0,1.0,0.0,17,0.0,0.0,0.0,0,0,8.697255344,1.449449782,5.760173192,4.991577294
168430081,168430210,40,1,0,0.0,0.0,0.0,128,6,130304.0,984.0,1816.0,0.0,1.0,0.0,16,0.000597798,0.0,0.0,0,0,8.697853142,0.000597798,5.76077099,0.000597798
168430210,168430081,40,1,0,0.0,0.0,0.0,64,6,64128.0,1832.0,953.0,0.0,2.0,0.0,17,0.0,0.0,0.0,0,0,8.699115964,0.001262822,5.761668993,4.992332004
