ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2580.0,2068.0,0.0,4.0,0.0,16,0.007806,0.0,0.0,0.0,0,178.918184,0.000976,24.128875,0.000976,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,2068.0,2580.0,0.0,4.0,0.0,16,0.002928,0.0,0.0,0.0,0,178.920136,0.001952,24.130827,0.001952,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,179.20473,0.284594,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,183.577922,4.373192,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,188.24033,4.662408,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,192.992127,4.751797,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,197.726943,4.734816,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,202.48345,4.756507,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,207.185259,4.701809,0.0,0.0,bruteforce
167772687,167772674,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64240.0,0.0,0.0,0.0,5.0,0.0,2,0.0,0.0,0.0,0.0,0,208.737466,1.552207,0.0,0.0,bruteforce
167772674,167772687,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5792.0,1.0,0.0,0.0,5.0,0.0,18,0.001953,0.0,0.0,0.0,0,208.739419,0.001953,0.001953,0.001953,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,0.0,5.0,0.0,16,0.001951,0.0,0.0,0.0,0,208.74137,0.001951,0.003904,0.001951,bruteforce
167772687,167772674,74.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,22.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.742347,0.000977,0.004881,0.000977,bruteforce
167772687,167772674,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64240.0,0.0,0.0,0.0,6.0,0.0,2,0.0,0.0,0.0,0.0,0,208.742347,0.0,0.0,0.0,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,0.0,5.0,0.0,16,0.000976,0.0,0.0,0.0,0,208.743323,0.000976,0.005857,0.000976,bruteforce
167772674,167772687,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5792.0,1.0,0.0,0.0,6.0,0.0,18,0.001952,0.0,0.0,0.0,0,208.744299,0.000976,0.001952,0.001952,bruteforce
167772674,167772687,90.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,38.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.746251,0.001952,0.008785,0.002928,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,0.0,6.0,0.0,16,0.002928,0.0,0.0,0.0,0,208.747227,0.000976,0.00488,0.002928,bruteforce
167772687,167772674,74.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,22.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.747227,0.0,0.00488,0.0,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,0.0,5.0,0.0,16,0.002929,0.0,0.0,0.0,0,208.74918,0.001953,0.011714,0.002929,bruteforce
167772687,167772674,1028.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,976.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.750155,0.000975,0.012689,0.000975,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,0.0,6.0,0.0,16,0.002928,0.0,0.0,0.0,0,208.750155,0.0,0.007808,0.002928,bruteforce
167772674,167772687,836.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,39.0,784.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.75113,0.000975,0.013664,0.000975,bruteforce
167772674,167772687,90.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,38.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.75214,0.00101,0.009793,0.001985,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,0.0,5.0,0.0,16,0.002962,0.0,0.0,0.0,0,208.754092,0.001952,0.016626,0.002962,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,0.0,6.0,0.0,16,0.002895,0.0,0.0,0.0,0,208.755035,0.000943,0.012688,0.002895,bruteforce
167772687,167772674,1028.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,976.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.755035,0.0,0.012688,0.0,bruteforce
167772674,167772687,836.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,39.0,784.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.756987,0.001952,0.01464,0.001952,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,0.0,6.0,0.0,16,0.000976,0.0,0.0,0.0,0,208.757963,0.000976,0.015616,0.000976,bruteforce
167772687,167772674,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64240.0,0.0,0.0,0.0,7.0,0.0,2,0.0,0.0,0.0,0.0,0,208.776506,0.018543,0.0,0.0,bruteforce
167772687,167772674,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64240.0,0.0,0.0,0.0,8.0,0.0,2,0.0,0.0,0.0,0.0,0,208.777484,0.000978,0.0,0.0,bruteforce
167772674,167772687,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5792.0,1.0,0.0,0.0,7.0,0.0,18,0.001954,0.0,0.0,0.0,0,208.77846,0.000976,0.001954,0.001954,bruteforce
167772674,167772687,60.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5792.0,1.0,0.0,0.0,8.0,0.0,18,0.002928,0.0,0.0,0.0,0,208.780412,0.001952,0.002928,0.002928,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,0.0,7.0,0.0,16,0.003906,0.0,0.0,0.0,0,208.782366,0.001954,0.00586,0.003906,bruteforce
167772687,167772674,74.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,22.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.783339,0.000973,0.006833,0.000973,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,0.0,8.0,0.0,16,0.003903,0.0,0.0,0.0,0,208.784315,0.000976,0.006831,0.003903,bruteforce
167772687,167772674,74.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,1.0,1.0,22.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.785294,0.000979,0.00781,0.000979,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,0.0,7.0,0.0,16,0.003939,0.0,0.0,0.0,0,208.787278,0.001984,0.010772,0.003939,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,0.0,8.0,0.0,16,0.002924,0.0,0.0,0.0,0,208.788218,0.00094,0.010734,0.002924,bruteforce
167772674,167772687,90.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,38.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.790171,0.001953,0.013665,0.002893,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,999.0,823.0,0.0,5.0,0.0,16,0.042002,0.0,0.0,0.0,0,208.792157,0.001986,0.054691,0.038065,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,999.0,823.0,0.0,6.0,0.0,16,0.038063,0.0,0.0,0.0,0,208.793098,0.000941,0.050751,0.035135,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,0.0,7.0,0.0,16,0.003903,0.0,0.0,0.0,0,208.794074,0.000976,0.017568,0.003903,bruteforce
167772687,167772674,1028.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,976.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.795052,0.000978,0.018546,0.000978,bruteforce
167772687,167772674,76.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,24.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.796029,0.000977,0.058563,0.003872,bruteforce
167772687,167772674,76.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,24.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.797002,0.000973,0.054655,0.003904,bruteforce
167772674,167772687,836.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,39.0,784.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.797978,0.000976,0.021472,0.002926,bruteforce
167772674,167772687,90.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,1.0,38.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.798955,0.000977,0.021471,0.010737,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,0.0,5.0,0.0,16,0.004886,0.0,0.0,0.0,0,208.800915,0.00196,0.063449,0.004886,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,0.0,6.0,0.0,16,0.004882,0.0,0.0,0.0,0,208.801884,0.000969,0.059537,0.004882,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,0.0,7.0,0.0,16,0.004882,0.0,0.0,0.0,0,208.80286,0.000976,0.026354,0.004882,bruteforce
167772674,167772687,332.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,280.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.803836,0.000976,0.06637,0.002921,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,0.0,8.0,0.0,16,0.005857,0.0,0.0,0.0,0,208.804812,0.000976,0.027328,0.005857,bruteforce
167772687,167772674,1028.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64256.0,39.0,23.0,976.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.805788,0.000976,0.028304,0.000976,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,0.0,5.0,0.0,16,0.004879,0.0,0.0,0.0,0,208.808715,0.002927,0.071249,0.004879,bruteforce
167772674,167772687,836.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,5824.0,23.0,39.0,784.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.808715,0.0,0.031231,0.002927,bruteforce
167772674,167772687,332.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,280.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.809691,0.000976,0.067344,0.007807,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,0.0,8.0,0.0,16,0.003907,0.0,0.0,0.0,0,208.812622,0.002931,0.035138,0.003907,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,0.0,6.0,0.0,16,0.003905,0.0,0.0,0.0,0,208.813596,0.000974,0.071249,0.003905,bruteforce
167772687,167772674,324.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,272.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.814574,0.000978,0.077108,0.005859,bruteforce
167772687,167772674,324.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,272.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.818474,0.0039,0.076127,0.004878,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,999.0,823.0,0.0,7.0,0.0,16,0.037088,0.0,0.0,0.0,0,208.83214,0.013666,0.055634,0.02928,bruteforce
167772687,167772674,76.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,24.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.835066,0.002926,0.05856,0.002926,bruteforce
167772674,167772687,900.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1295.0,1103.0,848.0,5.0,0.0,24,0.020492,0.0,0.0,0.0,0,208.835066,0.0,0.0976,0.020492,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,0.0,7.0,0.0,16,0.001954,0.0,0.0,0.0,0,208.83702,0.001954,0.060514,0.001954,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,0.0,5.0,0.0,16,0.003907,0.0,0.0,0.0,0,208.838973,0.001953,0.101507,0.003907,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,999.0,823.0,0.0,8.0,0.0,16,0.036113,0.0,0.0,0.0,0,208.841901,0.002928,0.064417,0.029279,bruteforce
167772674,167772687,332.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,280.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.846781,0.00488,0.070275,0.009761,bruteforce
167772687,167772674,76.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,823.0,999.0,24.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.847754,0.000973,0.07027,0.005853,bruteforce
167772687,167772674,68.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,16.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.848733,0.000979,0.111267,0.00976,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,0.0,7.0,0.0,16,0.002927,0.0,0.0,0.0,0,208.849708,0.000975,0.073202,0.002927,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,0.0,8.0,0.0,16,0.001954,0.0,0.0,0.0,0,208.849708,0.0,0.072224,0.001954,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1295.0,1103.0,0.0,6.0,0.0,16,0.033187,0.0,0.0,0.0,0,208.851661,0.001953,0.109314,0.033187,bruteforce
167772687,167772674,324.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,272.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.853646,0.001985,0.07714,0.003938,bruteforce
167772674,167772687,900.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1295.0,1103.0,848.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.854621,0.000975,0.112274,0.00296,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,0.0,6.0,0.0,16,0.001917,0.0,0.0,0.0,0,208.856538,0.001917,0.114191,0.001917,bruteforce
167772687,167772674,68.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,16.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.860475,0.003937,0.118128,0.003937,bruteforce
167772674,167772687,900.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1295.0,1103.0,848.0,7.0,0.0,24,0.013628,0.0,0.0,0.0,0,208.867274,0.006799,0.090768,0.013628,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1311.0,1951.0,0.0,6.0,0.0,16,0.007776,0.0,0.0,0.0,0,208.868251,0.000977,0.125904,0.007776,bruteforce
167772674,167772687,332.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,7744.0,1023.0,823.0,280.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.868251,0.0,0.090767,0.018543,bruteforce
167772687,167772674,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1311.0,52.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.870203,0.001952,0.127856,0.001952,bruteforce
167772687,167772674,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,0.0,8.0,0.0,16,0.002928,0.0,0.0,0.0,0,208.871179,0.000976,0.093695,0.002928,bruteforce
167772687,167772674,68.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,16.0,7.0,0.0,24,0.007809,0.0,0.0,0.0,0,208.875083,0.003904,0.098577,0.007809,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,0.0,6.0,0.0,16,0.00488,0.0,0.0,0.0,0,208.875083,0.0,0.132736,0.00488,bruteforce
167772674,167772687,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,52.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,208.87606,0.000977,0.133713,0.000977,bruteforce
167772687,167772674,324.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1103.0,1023.0,272.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.877034,0.000974,0.09955,0.005855,bruteforce
167772687,167772674,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2003.0,1363.0,68.0,6.0,0.0,24,0.002927,0.0,0.0,0.0,0,208.878987,0.001953,0.13664,0.002927,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1311.0,1951.0,0.0,5.0,0.0,16,0.033187,0.0,0.0,0.0,0,208.88192,0.002933,0.144454,0.033187,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"36144,53",208.88289,0.00097,0.0,0.0,bruteforce
167772687,167772674,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1311.0,52.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.88582,0.00293,0.148354,0.0039,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,0.0,5.0,0.0,16,0.005855,0.0,0.0,0.0,0,208.891675,0.005855,0.154209,0.005855,bruteforce
167772674,167772687,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,52.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,208.891675,0.0,0.154209,0.0,bruteforce
167772687,167772674,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2003.0,1363.0,68.0,5.0,0.0,24,0.00293,0.0,0.0,0.0,0,208.894605,0.00293,0.157139,0.00293,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"60586,53",208.896554,0.001949,0.0,0.0,bruteforce
167772674,167772687,900.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1295.0,1103.0,848.0,8.0,0.0,24,0.022476,0.0,0.0,0.0,0,208.89951,0.002956,0.122026,0.022476,bruteforce
167772687,167772674,68.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1295.0,16.0,8.0,0.0,24,0.004852,0.0,0.0,0.0,0,208.904362,0.004852,0.126878,0.004852,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1311.0,1951.0,0.0,7.0,0.0,16,0.038066,0.0,0.0,0.0,0,208.913149,0.008787,0.136643,0.038066,bruteforce
167772687,167772674,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1311.0,52.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.915098,0.001949,0.138592,0.001949,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,0.0,7.0,0.0,16,0.002931,0.0,0.0,0.0,0,208.918029,0.002931,0.141523,0.002931,bruteforce
167772674,167772687,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,52.0,7.0,0.0,24,0.0,0.0,0.0,0.0,0,208.919003,0.000974,0.142497,0.000974,bruteforce
167772687,167772674,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2003.0,1363.0,68.0,7.0,0.0,24,0.003904,0.0,0.0,0.0,0,208.922907,0.003904,0.146401,0.003904,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,0.0,6.0,0.0,16,0.044897,0.0,0.0,0.0,0,208.923884,0.000977,0.181537,0.044897,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"33592,53",208.926813,0.002929,0.0,0.0,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,0.0,5.0,0.0,16,0.037086,0.0,0.0,0.0,0,208.931691,0.004878,0.194225,0.037086,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1311.0,1951.0,0.0,8.0,0.0,16,0.038064,0.0,0.0,0.0,0,208.942426,0.010735,0.164942,0.038064,bruteforce
167772687,167772674,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,1951.0,1311.0,52.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.943402,0.000976,0.165918,0.000976,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,0.0,8.0,0.0,16,0.001953,0.0,0.0,0.0,0,208.945355,0.001953,0.167871,0.001953,bruteforce
167772674,167772687,104.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1363.0,1951.0,52.0,8.0,0.0,24,0.0,0.0,0.0,0.0,0,208.946333,0.000978,0.168849,0.000978,bruteforce
167772687,167772674,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2003.0,1363.0,68.0,8.0,0.0,24,0.00195,0.0,0.0,0.0,0,208.948283,0.00195,0.170799,0.00195,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"60003,53",208.950234,0.001951,0.0,0.0,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,0.0,7.0,0.0,16,0.040015,0.0,0.0,0.0,0,208.962922,0.012688,0.186416,0.040015,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,0.0,8.0,0.0,16,0.034159,0.0,0.0,0.0,0,208.982442,0.01952,0.204958,0.034159,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,211.903479,2.921037,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,213.883284,1.979805,0.0,0.0,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"36144,53",213.883284,0.0,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,213.888195,0.004911,0.0,0.0,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"60586,53",213.892068,0.003873,0.0,0.0,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"33592,53",213.922324,0.030256,0.0,0.0,bruteforce
167772674,134744072,68.0,Set,Not set,0.0,0.0,0.0,64.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"60003,53",213.942821,0.020497,0.0,0.0,bruteforce
0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,216.511854,2.569033,0.0,0.0,bruteforce
167772674,167772687,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,68.0,6.0,0.0,24,0.0,0.0,0.0,0.0,0,218.884721,2.372867,10.142374,9.960837,bruteforce
167772687,167772674,136.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2071.0,1431.0,84.0,6.0,0.0,24,0.003901,0.0,0.0,0.0,0,218.888622,0.003901,10.146275,0.003901,bruteforce
167772674,167772687,52.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1515.0,2071.0,0.0,6.0,0.0,16,0.001954,0.0,0.0,0.0,0,218.890576,0.001954,10.148229,0.001954,bruteforce
167772674,167772687,120.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,9728.0,1431.0,2003.0,68.0,5.0,0.0,24,0.0,0.0,0.0,0.0,0,218.893504,0.002928,10.156038,9.961813,bruteforce
167772687,167772674,152.0,Set,Not set,0.0,0.0,0.0,64.0,TCP,64128.0,2071.0,1431.0,100.0,5.0,0.0,24,0.002925,0.0,0.0,0.0,0,218.896429,0.002925,10.158963,0.002925,bruteforce
