"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1817","984","0","1","0","0x010","0.000014437","","","","","24.465286917","0.000014437","21.528204765","0.000014437"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","954","1832","0","2","0","0x011","","","","","","24.465456896","0.000169979","21.528009925","0.001005099"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1833","954","0","2","0","0x010","0.000013085","","","","","24.465469981","0.000013085","21.528023010","0.000013085"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","694","1272","0","4","0","0x011","","","","","","24.465593058","0.000123077","20.905117879","0.000806137"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1273","694","0","4","0","0x010","0.000012070","","","","","24.465605128","0.000012070","20.905129949","0.000012070"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1580","2886","0","3","0","0x011","","","","","","24.465721613","0.000116485","20.906324775","0.000602097"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","2887","1580","0","3","0","0x010","0.000012478","","","","","24.465734091","0.000012478","20.906337253","0.000012478"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130560","695","1277","0","5","0","0x011","","","","","","24.465872614","0.000138523","20.904899526","0.001243856"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1278","695","0","5","0","0x010","0.000012555","","","","","24.465885169","0.000012555","20.904912081","0.000012555"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","130304","951","1819","0","6","0","0x011","","","","","","24.466032472","0.000147303","20.904237216","0.001081467"
